node,structural_graphsage_cluster
306eb35449d715f3abc5a298e7e2a89aa0170c9bafa8b78d58e535d7023ed63d,0
e33107ceb303993743baa4ff8ce228ad8ea5fcffe28d56fb732bee8a9cba83e4,0
b38d81824e2dca1c1eb3b945868670db4da95cb7b70e909df29d17b050333230,0
5019757ea3731374ad9e5a913793d1998a3a9a9d958878b7a30acde08e5c9a04,0
96ef1ebec586b27b3c9093ef6efd12a9e6411a0b7df5db80f6d226f284cbdb2c,0
8a541c6847b5f33162d5eb7464e64bfb9db9d00158e3f6877a676cc6168831a7,0
9db32bfd264162e5a096a42270f4ec48257273e4164356b068e5d4d9ed996a58,0
cbd68afa841677e0b2cc420e29ac24b61a352c95394cdbd1e07a8bde90059727,22
c96e5496d93f3523b2d7e3e4a3d829f035aa64235fdb14e7c6eb32f77861713a,0
e06609a2fb5803554fce021087afad36b002bc48fb9c7dd46f53017b4cf44741,22
29b249844adaa51fd63432e3bf833aeb8d3677fcb368a693be0063cc71878b4b,0
731b9d849fe7b27db3db90391f0bf040b4e21ed47e752db115022ab06ba9607a,0
29ca8664bad77a73ea027d0c4a4466a0a98e6354c9e71b9ec71909354c52025d,0
286faeecdc4041a04ef6b6dce5125f9f9c7c40411a427808fba9aa85812aec2c,0
79bd0528d9b013fd8c9881578fce87954df19c947309f99ae6c5a72e03f60619,22
dd6ca53c480b07a9accffe6808c8963889f4961ac3bcfb25be2a5ed51279017d,0
ba5b728d27eb022c1c04f51068e8304af495a04363ccce1f3208c0ebfa7bbd20,22
0af7cd8c05b9865261a8cd265eaf6d6f894bcc6a629810a563a7c12cee8776b5,0
7bcb9b1d823543fd1030f0cdf5aabee670b78d1f8129e19dc413f3d2fd6d0602,0
cc35610828bd1ac975998ac34e5c86896c258293068d34faf3c4ee4c4fa1f93c,0
04c1a56e7f227dfb42dfabe1ba3900881644fae84c0f4ef027ff36b3e59081ac,0
f238c9fcc9cf722dd81ee95cb0dd144db5f6018b6e71b9411356386821ce472e,0
eed96de6a785299e7c5f75d5c6a5559f4c76e05ad5dfa7f7352c211a5d16ed7e,0
6fc30c2f405cafc85211c683a2acd3bf96874211a583f15bb2b9d43328e20b7e,0
ae51715eaac02ae21d8d67bc16ebb2d5f971b20aa310887bf19b0d694329387f,0
e7763daadbd8549acfe9b91e319f8d5bca466b2377678967194fa1374a4758ee,0
0b57a515417acd0d696ad8c2d7bb4d513708a79c4487474dee3938b640fa3e99,0
8ad52a9345160504820cd68595cb9ff30dff531feb52e18928ef8b91cfdc9061,22
1705c055b7bd5e9ec3d8abeb7eb27b68fd5121a05a1431f4df8cf352461074aa,0
5a52b0cf6a11584d74eca399041eb114e9fb25f1c3f7dd3513252700d4bd50ed,22
d3d5e76428d2b2f444c787a24bdd60165cd75c800bd114f9e4169627234fd980,22
d1ad3f4b73000699b980804b0e5e487a097146c08885f8773ba323475194ee50,22
37759cc809ca65656683c345a3d40e794608a04109017eb03733e64a5248cbe4,0
323fe863289556addd08aaf2d9fef3514a441a0364b4bb739c20f1b5e1bf5e94,0
7a3bee05c211317bb64e57eaa426972a4bd2093a715fec0193e67993a3f5d6ef,22
35770abf09ece435689da2d6fa6e651485a81e58ec9df6b2378f85f41000a79f,0
f1da20d75e6125f8a882d7a9a121b9637a37e978b86fb5ffa4fc2bf0c1fbaddc,0
0e15cc3c341946c4018bbe3bbf919d167002f91419bbfc9f76cbac1e0fa65bc8,0
ca9c9d327636b4425081f95da442e2b4c9cb4f08472a9b20105d98c38b238161,0
e06ffb71a2f439e9e9ad5ead594bc8c371f7657b4a6c700d8e20d9a61c3a93a5,0
0b0bea4ebca3e666f8c0539f6c44cbab664735f247051d14e26fc4f40d418e63,0
ca173d9ea528e5d94c1eb482fae719b04ef69d5b53c13652b7641326a8ed78e6,0
8e1c5c7919f59119e75ce4c0fc16c9b5d0de82c4f47cd27f85b2f4dfbb64cb43,22
a3305408ced49f56b58d43b88792452878a6fd8f2812324d55ba0c307145869e,0
61e731269f653b20465eda1bb49d13e5e1a6cd074f8c935309828d4666f7f7cb,0
427b0a1a8856cc84f967476aa9d1a3b6d928565fc301001250d6db17fbd251a7,-1
7e561cdd031417447cef840f39c9ab2e5af070cfa277bb3a75bc688c11733706,0
69b73803b3e60fdc42453ef31eb863762895109187f5f777455b82f63b17673b,0
524930f41d17a002708f8167794a606143e8a3fa5931f11a759df34c1a418884,0
af59f3eddec00b3f5f5093aad75361d4f83e61f082be19e9b74bd3fc843a086b,3
8c0b93f572ca8608c9e6ebd47a544fc15bb235f8dd83c048490f97b93613a5d1,0
67f304747e3fd8a62eb1be58d852b030e0c3e82b7435611dc24dac5e7735b589,0
6c9f884dea2e10dbff343f7cd041089b506cc7920f135622f033556995dfe9db,0
38e18395ede3349ce260882caf6aa0b662c264cef6c54b746e071df1d53e3405,0
1239fb034d9240a01dffe152cb380796f6e0ef4a2784d27f5d9fd3f39d461bcc,0
9998a399941fbbe294ed683801ed9015e73338502460b75d64bce564f40237dc,0
43175cd9b10c601df0a011ebdf2e08456edb20ffb77f6d4d2058aa93216d1a8f,0
2c3fa58e9063a1e16108d56e07e7866c5ccdcb5676619d56981ca741963f8fdd,0
92f8ad3448bb4d1bd01982c55777b701e9a2c7d1035b361e5845e02e7b26a929,0
8af50f1f44c2ac57d5c2024a630cc1207ec7bfa95b8625826254df7049be6fb2,0
b3b32c9924c65f69c11c31807825838893d1a453d2074009c5aad13d129c8db4,0
042383de164c99b87e1ab441220d44ffcf677a416737212f3e6dc9fae44c56a0,0
83d32866d39753c63e4e3424d8834f973853f826c69e710659a4aba72cae425c,0
b199cc068b0bebe308d71b31a8423085f2135347ff97db66c56f95499fb67562,0
2b5b66daa1b391cd810b271dbc89cbd9cc21063a7e89475d5ab5869aaa72fb7c,0
e4f6cda74a85983511fd62f06d4709ca4226ff5075f8b2245997cdadee439d20,0
74cef391f4c2c726e7808255cb3e345772a7bd6af62602afb4e40cf20c0d8d16,0
bee0131ad76e662911426f6326c3c0eb242d9f26fa2dcaa6dfbf277259d39358,0
ce57ebea8f31c3461aeec56b1da603fca33ce73f81ed8820b569f24aed5cf753,0
a601360fc78b2286ce882c41df0d14a4e1f50fe2aa8f8d6523d736cfe8aa1ab7,0
f46265f26c9ae6e759919de5148bcd44a5e7cf151a8bbb96a4aebc7ad5cc8555,0
63af29dec6d476aa8f49c8169fc26b7e1779952ea655e91a35faa5768355bb69,0
f4356fa62e83352ca40138360e841a364eb09f12a205006f5cfb2295f37a0ca2,0
1e072956204f718734baf6a87d1927b62e9f33a57ec7f09b5ae2f3bdc9f083c7,22
8f1d245d7bdad334ddb35458c965b3c89302f4ddf31659f0d51a89b1e13c8287,0
1ffe7997b0d5a9479e03cff85b544cf22e7c93109201f47f82ac1cf5dddde672,0
f2a396df88aeb53c72de591a996f2cab70f7c9e17a00166489bb2c33485da5e1,0
2b15e874d09e7ada6a4978092af7b475d3553bfcd28ba8334e85a9275746e4b8,0
7a84b2f2fdc05f09754e390a0900be15889207e47536314b74cbaf66e554e73a,6
3cf1ed4d3829effa1f0a1bb1cea1a0ceeea819821f4f2c39cd5c35b8122960ca,0
e1ab976be0c3cd30abad763ba9c30c175f9e3e434b9774f5cb116cb183615c61,0
719474e8132cab02232ea2b705ece2702408328821effa03cf20e9811582da32,0
68632d8d88fab779c28beedf4a63e52f7b06378d7ea3746984fb8e66c93c1069,0
981f2de20b2ae0a0b879dcbafc9523d763ee9b29a47694c8de58bd28156ffcc8,0
95e60ef4f9d6a7ac715184b951918fb4d6aabf4f4f161b6769525df9d6030846,0
797b5d0908fcfbf28d602f2983c0289989634eb69b5cac781a2ece488e73744e,0
0f87b0ebd537463d6cbdc9063ef679711dcf5898d3f471647c996f304fc296b5,0
3e028ccce99a853c5c660f9c41dabb440782edd511bc2f71a764eafd18e9f680,0
84773bee405cbad1feb6e2aa33a5765f0d1642f4b8ac11929e4a31669bb750ae,0
a20beb68c034e0dc5075430adca3fa057f2ae8035fc53f2decc5314c9e4b2191,0
892d7072ca2d58c6c61a31fff40c9084232d3a128830ae55b8f26b3ba940487d,0
a6048bb821a3d8444affaa830e58b5689e6f48c176d48b969e152b9c4f72288e,0
1c4b7f76375879663ca920a6934ac690b6dc472c68c0c632b62dc1d949541278,0
d1d557c8dc0b290d22c315891c19a7454abfedc9986267d2ce683ad0d7e3bb4e,22
7379e523871dc91ef9aa8223f0d289380aa66cd950e4c50f9dbf650047f3f8a5,22
cd570a953b27e40e1dc22c39093a4bb28235578756c6812da2b5799b0ab4afa8,0
302899f62b823d196e68c305008d762ebf9c8add3c9cd31c8c06545c1c90cabe,0
2a2604168d141ea1f03f2b679609b1d25711e0df1b36e9ad7b622a292e200450,0
391fef6916db6c68cc4fb5201899cce985004e498721bb1082965a171a88ef91,0
8b77f3032d9d1eb27c6ba878e715b93c61cff2bb66b9c8c5249e2bb357fdc87e,0
4c9601bea192d194ecd1637822844357dd421c7667d9e24f2506bb7ded61d308,0
9dd984d61c987efec2e65ba96bca06e690a842b2871cdcd626c2ec31b696a6d6,0
5e9b77593aef802c5203ab70be8c9886b1b9cdd0f7429c6406f331bd76045c93,0
3d0895cef601efcbd9c80235c8f847ee9033cfcbc0109a39bf7669e25bef4737,0
af5e8c40f19bf00c8249265e4aa9c0dea81d2cde57a9343762f48d92b6f81bfd,22
bd1e2d6a5a7ff5a15b71457cf4e1afa96e5f135ac3195966cb33ad080558a1f3,0
5b93d8d72797d54f1217864cae53ec3a9f62de85d6f5f235394f938bf70fb0e3,0
0563d5c1a7054d30d220633e1c404d4eb6d067ecc8aafdeceb2f6d894a169077,0
eb5fa1342dfda246f3217db02deeec31ed665d35467c9a70248f3f1ace1588dc,0
94a6625a421131b5a226ad8f2411c6632a556c003ea30fbe06800e8622ce2ddb,0
6b9e57a2658fa422b8eedd5feeed4375c89e5cbd5e80be37cbb7b10dc1d10c49,22
22369f2afdea3bdfa8780727b59d13d19fffca8ec3da5f697ca9f5a2f087c785,0
4e9827d43257079bcb49ea244b7004404c7b5d5f04ab5a97b58c5a6ff11ab456,0
ddef2fe4dca15c713d4cffb401dab4427db52db4fcd96e6baa6eee059d5a12b8,0
960ac070b1c1674bba17b7d80b4ecab9b506b08ea021eb284eb62bd3ef9a21f2,0
e25573e0580ac874c2cb979d6299e32536b9d0f19c527e22d214391a59bbf56a,26
e14e03f01ef747e2cb47943938b837767f4a4dca89a592552f9e7c648917d566,22
caebb33648e4091078f78956e16586b08cb08a3c3c3d053a9872af5a07bc79a0,0
9ce48466a30a7f4bcadd9656c7c304d86b8c4df73dd264e5bd118ff3d5eaaddf,0
604b212750c7ffca6a65653187b2eef9cd44525605be52e6675fcf604b90e37f,1
480d0a443556c02f22f345522660f957ebd618874703fc2b78c152ed7b9d56cd,0
d84914e1b05f41a84111f3d8499edde7b71154c035a838a363734532be7daa11,0
aa8a22291ab89e50e3ab7044cde1a8d41c1bd903c874341882a3b33f398707a1,22
c3323b3735b5add07eb142b6f8a6203588711a0b621f7501a0b44d5bb00458bd,0
9449dd515670da338817e4e66281cb3e5c3e66403f669248f12be2a16b654c13,0
885423e709da8fa1ab7199e2b8dbeb0367cb6f6a07afcdfbf9c202b99d8c0550,0
b50d1a36ddd687228e27c6ba65e783e5f969ab31c79a24e25f45ff7043f981ed,0
f17b9a9e4e5218250822229d5c5d8580fd829ce14105d81f6eef9f5d4d402dcb,30
99f49297a6a0f1122cd697edbf9b70c48f4bca23170804cd9f5f76727f2b1222,0
f682915d8b5905f2f3bad525e6453cd0c6401bda06c8d6bab693b55851ac8169,22
f721139aee97fb99820444c622d27675e2f0083f23ea651c95000283a80314b5,0
bf91f6b9ed83ee747c9e89d0ca312b8bd3c527381af6fadb8b7884148d398fdf,0
e42e110b825add2200f551db576dd86f03a7be3f23f6b5d53077c1915e9d0430,22
3183e832294e46662838f1d6f970ed22d8f6a6415f9ec4e3cf4678292dcc7262,0
ea036ca662a61ef999c2b99e052d226b6cb03530581b2c523e0805d5228d0ba8,0
4bd9aeb6768444bb2134dcd72fbf49d2e1084f6dcefcf3b2964395887b59153a,0
57d0c5c99fde54bb716d76dd0f38c2002e2f886db86d4aa68c27e10452f307fb,0
cdb6f7004115c818ccab58f1bfff74787df64ebf238f72a5fc406402b6f73595,0
21432d944d4aefbfc3fd45b210a049e7c09a68df12d3a318d93a7c2babb1f50d,0
bcfd66d524bb7b12e7a11660fca1ad78a5c680eb7652e6c918d2bc1764bd26be,0
836c9720d983215f93e144eceb32a397c6303f38338ec175ae1630ec935edd23,0
dbf88c2b83dbfb51820a8736b9e171efc14d7c063da645ccc1e1d1f81a5ebd2f,0
8a6153409e9c28561e4a83a498239c4829657c970ec565253b70eb340fc9e38c,0
8261687c76e329e73c70f5eb6cbd37ebcc9c2d6af263c13f5168a9d3c9cddf9a,0
5490cdddc13bfb017425da0e0d25afe872b4db5e92438c37b43b76160812d1d4,0
42dfab6af30ed9f439c6f8a115a307c34492ff93c8f711ccf3daf243e32c0601,0
293ecf351a440c1c824b0e1f531065cbe53c8722e3ded5c98cc10d425233d216,0
a16d6230c7ff7cceadfcc5f9a4db77b4a317eaa4e76d5cac764899d8c2761f46,-1
0adea9070d3aefb6b35ef8f68f099548d0568412a1a2771b8119e793f64f2e19,0
91f5105d7d1b720d6276b5105c235b7dc7a58a23ae2f2016e52e343f93971f8e,0
e6d16f3217f88e279f7ac7b269daaca0c7ef4f4aca1ac6b549db2e043b7c581c,0
894c8a0433c46f930c3be4b734681cd6a0100b477000fa6e5ce2934aa256e300,0
b4b8666c6173197f6abd572c6a99505340bcbfbb01446538b4ef5195741f165a,0
05c3e067cd5a1c1071147308222ec705a3f99835a2059ea250918818c42e537f,0
ab722f31d04997dd6c23984f0151672c7dde0a04af59726c541f9f89df4046ad,0
dfb980e02af1d22051da454cd34cb945f2993c778d745d07c8af746a2b0e1c46,0
53c3e76b4ce0a120c05fd3c7d4fcac988bfba29c5e442cde95cb21c11dfb2516,0
b77257e25fc8005210ee81c218a6ead25b85cbe594e9cbc7aac808325ee92303,22
7670ad8d530a03cf71ef36391844f2b787895dfc305607d58e079394412fc336,0
fe69baf70877252d2562d1a0ce950d9796bbcb533325fe198a395bf65e970ff8,0
d3c192cc66008a2ca55150d864f5430884378fc2bfb4cdb9909e0016aa8b9b8e,22
7e9e116ed95f9b44bb577dd25dc4c6a98d035de64ba248bf8991d7308ab01373,0
8501d28263b6e5c1eb2cff849a98cc4b215096108fa794065964ce39883ee67d,6
2d3080b06b073092acf48384bd3461641a39369e1fb7c981f7ce7c964d91812b,0
89d3ba58da768572283c2e74b79b926efff962c143cad4fcccf7a0d6455696a5,0
7196720c2c921c311a164df9d52d745c9b3c2605a503fd9ec7ca234899f373ea,22
9227f6ca91312e6f821208d4e2db1af292dc149b0276e6a5857f9d8fb8b2101c,0
8ae5b3e86685480f5e5cd6757a480c25cb6ecd8982654167ee66ce0a037a883a,0
68131ae0b3ce4828cb966bdaae6152ceb9883641d377ccfbc2eace1bbec472c1,0
2f66da0c917ccf4900f4dbf90955223b733f00749049a8e7fa00e8d0f0a19c56,22
86e0bb9207cd1723f58d197528860948998b86243a666484e2b05ff7d1e00a24,0
ff1dca75aaac852a9b2ce1c0149ea9fae610638bad9e507a2c1fb291ca2b7ac0,0
aa078f1015119fae39cb1a1cbfff1a13eded3b3a1a2d945b75d32baa69fb85f9,0
4bd1151adc94a2a95181f32297d5a03ff55447ffc05d963a49192e66b1bfa468,0
9e5cae974b8db7043101a1ccbdf4195b563d8c37dbcb33f431c28314650fecfb,0
81d12a7f615ec77ac885a6a090bcb773a442f66368d385fb4993554e1120f23b,0
9d7404641649acf670cfe34049585eac3cb9adecf4cfca735b31ed9a66e994f5,0
2c022e300ffb682954143a679eb1de956d830781cc71f0eae27c526fc7c470be,0
e170f4c473b7afef0a5d4c727c0e7821265718f65563de3f4aaa6e8332d2803f,0
b2003c52ec2943e70b6a473ad4c81b986aee3e4c8d05aa53603d5108408708fe,0
c25d0fd1028284a2e18485b2d7d2495de06ef4355e3735b4584972062f5d146f,0
feda4cf53966853d75fc56b47fd1bd56e2c4e0f43802fc6a955dd6f288bdd2d5,0
0d58203355ad64df652028ad083f0f23cd0ab6d604c317e2d71ecb3a35529d34,18
78d8d16fb60647ff9c7cdc35ff2a3e8cecda55ccc338f03f9861a0723e8ee4c0,0
821b8fd623bf49d0d7ec860a133f4739ae5a921defabfe4fc950f40aae871b53,0
cfa84686b463cc065e861ccdb3877dcb1f14ffdd3bcea242391ec82ee6633b34,22
b5c75d60e9c9896a59a2865ea367613ebbc944f63053ba6a986021a431049d0e,0
63286a9db78b751dd18480a10fc5d4f4003dc8616b9fbb8817aa2ac060ee89f4,0
f60f3a8b7486641c04d95ee04c2fdba61042836de4adc14d03a09fb781f33f4c,0
a721bc3466b166edd015fe301c97ec283d6f6a4dd7e0b7b200c5f215181397bc,0
648c1b6b4df7cec5f0f7fe1350e0bf3e0108b1b946ae2229cc89e3c6dbcf78af,0
21993170d468455a0c3a39f8c5acb66ee4a20c85a016801183c46a1c37efef84,0
b0b837506e1966397974fe22fd19420727e0bb9d30b1096958c6655899bd9284,0
eeaa53549a0e33c80b58fa5facba0f3916ed4d0f6cfc05a0b03c298cb548fd62,0
c9a0fde2722c4e084342148439123b25ff4f6a3e40d915c07ec6912dcecce0fe,22
2af50372e83aa0814dee77ab806aeb3f32cef354c7e3928ef8b0ecc7a52c2359,0
e097a15adbe0aaf1b65b0d4fd974d4803fd45c43baecf81b935a63e34c9d0561,0
36e1f92cc9e497528320b190c1e1d95e6811e394a3b63824eddf74a6eb468113,22
b495e1447b23d9b58a380111632007e30aeef51da7f88af88cbafef94df7d363,0
9e14efc6efaf0101c6a4a47bc7bbe4d378be52e49d55950b02fd6f44efd07006,0
bd1adaed96b928ef336343ed17f08d4eb4995be45d498821b21846c2cf8fd86b,22
98b2a0b0b187f2941c87126a8a5c0386b3ebb3d7f118789a176f819b4e0043f3,0
50f17056a8e4da8bfaa1d7c97b33bf6b9fe646f72932bfa3eba810078f158c49,0
ad541793833440478be453e68bfa0014074ade3ee385278eae35d979d3d61d80,14
1c7448649f0c33be5a5b7df53798e518931f7178d4ff60bea202751ce0ae1f80,0
162eb72577d1437ea9b2c60108d01bfb0aa2661bdb5bed0310e39ebd5d71836d,22
602ce6a06a72ae76df5efcfcc06d7ba1d0f6f9513e578a0b3f7bd268e2b92fa7,0
29103c49d0403a7a6cb3e267c96eec6b9cc031037cd43118ec5e365b7981a1dd,0
e44320aff412c06f490f5b2a493901000ed4a2330c88188b24956b24ad3005f9,0
96a0792922cfc52513cc8872fa3e1c91c5404222952f5d53373e30c66ec59139,0
1b4283d0cd909e6ba6d83a839dc1230bdfc494bd4ae899ea729404140b19378d,0
530a5654778775ca951a1ffe0d487d0b11f1e0f4322748a5143e332ef7b262bc,0
df2337792d51cd9a1ae2e70fed681142480006f3b947cfaf5d7de72effa1f9f7,0
f302e2e73028fec16821921d36819836f13bdf771822ad7b1cbd25d9359663c0,0
91ae7c75ded255cc2fbd87ff0bec5271a6c119419a679b9a1a845af46cb13632,0
6cc2cfb2f7081bf2c3bcf6950be36ba50e5b0f71839b6bf063e74b98d1734bf7,0
d8e52d029eeb14a8977992c5d8581262fe7f932ece81b9d724f02b837070bf02,0
f4af11d7472267c117f37effd9208aab0268ce98da6d2934a4a75864b7f0e117,0
d46b74696390e1081d8d82269e67997d9b6058c211af65b193b7a65b2ce2e881,0
d96d71686bbee3f147c32c9572bf75c0c71fd08b6a05ed626bc57fe1524f9265,0
b0b790fbb50ebf83b95f6e1ebab1f855c180aa00af154417bc8718b0568e7d62,22
5623d8c60613c19e5f3828d1ac9405d9022d6adf4bab561b8ec4fd8be4f610c1,22
76300c22b558092b6096421117952d48d7dc29577a2f0f72c76d76c8c1ccaf74,0
ed32c216c62ab5cb1eee7aa2f108db98a05a169af49d29fa066c274273052ab8,0
4a7e54e709d375ee5af695179115e59c4473ffc4c02eaeb63ec335f71f2f1b91,0
627e7f3e83a800123facd0958c7cf6dd761ebbbc5faf8127618058d9e3254055,27
c3e2250e5b2f799f28084d64ae0ca4a99ec6e0013d8c6596fa5117662a2c3ad6,0
f8b000faa33f72a2d726787f996928ffafcc277c6c6b47ef05a6c2a05a72aac4,0
a1706be60cfaa6a627cc007b2f17a1b333edd2adf422a1830b6cd2af874ac1dd,22
0c6cebf4731b7026148edc2d5a61be2e956652ab84a3dc47e591a529f6fcac24,0
5b1e18e35807f33a6e647f8a9fd2d5854aa0d76d84ecc438d9850def2b393a80,0
7455b59c6116753dd760754b11341475f8ce6c410f202934a764d881456f6c26,0
b6e06839f5ac80b00c7ee5321ed3fda4df7c07ef54e8cb344490b71a2c17ddea,0
3f2dc5f0220f5cd578f53e8646403954f5b2c6d0dd8d6e7371b2a83b2884cba0,0
d7bc679eb4ba454c73385da87f3675dc537a1fc80e5121ed7f47947101a72011,22
890abbdb918ca6416322299c439f77657dc3247579e3ebaa8fdcb60e3de8d9eb,0
f4eac0d3c738eeb06973c4b45839fa5e7fb51cf40f41bc976163522f933258c7,0
dd7145af4e923a0b40c59b2fc932d40b2fa47341c526268d42fcccb1d9d242d3,0
054a6bd24373bca3ede5fb69312aee4715883c3d614f1dbbd1a78789f055928e,0
8d5f74862cf298dca2798523f98e14bd9dbba8040bf7f832770c611bbf093f56,18
a5d647824790e3d1611c562bd797fd0875e7055578873b50c186fa2c367fd38b,0
1007a0e8ea13f9f064f50210cf63f7dd507994da87fb8f9942b6a93ca5a0fb64,8
5e05f2cc98d41689c81a1a5b5f0ea97e4171a1ca1a71ec57b2a0c99c1ab913da,22
492d460953c2d0d34fdc2d88a7dd5bdf641082b2d0e66f3ef1f7111f88833a87,0
fb51bc8fcdfe7454e8939f3c285d10ec80b96aec4baf6a2edb44d54a7cca60ba,0
44998919ad3eccf8e5096822f7a2868960a53e0d8a5f5901b18bd94abaa01688,0
59fd56cbd1457b2613becd0df2710e30e424b6cbd8744af7349f92660cbc77ea,0
6c3b66fb33132d59302f21217d0312bddd1cabf645dd52289b244a9e19b74f6d,0
d138acf33aef82dd477acaa3c6d2f3df2deb1b5428ab8a8e069e314286a20f64,0
9c97144f2a2228c109dbed0148c3dd6bfd6e55fe19dbf51696516fd1962df80c,0
c9caf5724c1d383824cd2e7857b2d653996dc30ae7abc4432f4545193480f874,22
58ca50adec9b1f298a44592db60ec4cf66fca282f8e0741c65a48dce24306555,0
71bcb15719c910e615db630ba81deba87f4a6e1352bf9af4f2cb5ad53495f741,15
5202910d89525cfd7028d7bfbc27f07ad503dd0b81bff350afc95396327784ab,0
caf93b6a26d0d39352f04003311593d9c95a324080677c68d1d6801e7a408651,0
99961c25c3f0ed664f22cee3b4fffab444daf819507ea3c931d8c06621ef5ebd,0
ef8536923ad2f56501212a7908bae306f13f75af0621c9e0d377e19a1dd65435,0
d036a46fbb0f11e5fbdcd8553ea80d3df59a39758abd7dcd9a3bda18ba1be5d2,0
c352001a90a50b7ceffd83a25ddbfad84cf615a864b68b67c22207b37cb6f8dd,0
d5787931dc198969019686eed9e4e7aa47e75164c6f92e33a601387e87adf10a,0
efb7cdffb76a6fbfae11cbb561095e77a38c9ee2bc69a976987cbc17270a927f,0
ee95c9908077e92f1843eb2df28b090ffe9be7708591452b04b29f7c28bfadf5,0
f05cd912189bdf802c32e2a965fc03a936dab4e182dca70c21c8c10937d9747e,22
7c60060eb694ad5b66e369e9d43a46f6f33791e0de29192bc434fffee8505785,14
75fa2f6f26dda19bdb4ac0d2449ec402239453afd1818e5c4f38855ce7c8c77e,0
47c2e8f77fb9c60cc29afe8dcd79ef9d4242e5061b912d8bca1d8b7366c542e7,0
5488798d676179d1c8e7114d0a45397472132e81c98d3721a9ea5e2165ed7d04,22
f9fc62a47a4c75a915c8f825dd17689b5148bd111c089f8fb5caa6b38041f1c1,22
5631c049117a1317dee87166385aa96a99176f42f24ed3c1e4d4ddeebc594b6a,0
ccd0145ebcd0b7cec7499bdde12f195e53bc7b0cba8d0705ff125c38930334f2,22
c448a9423924e86f8388e55fcb476f048d5cdbdef51ccb47fed18d0d137ef58a,0
f4bc3d65567347a5ae2a7db6cb4a21fd8bb5f0338e30391c74d964fe78ef0e8a,22
dfad172ef6e97801734a8f625cc23f38026fbc246b55d931c3a73f916e5419cc,0
033baa5def4cd0c86ebb6861e3c2826e5ba4e2cc092fd111c4174632dabb5db3,0
53cf6e754193e3021c71a8835224e5c18cd61ae549321aeba73418be572563f8,0
f4bb90da5f74347ccb24a746f28fbff4cabfa006b5b7c5be3e668f06c8951b56,0
ce17523c308688f76cbe1ea9ac3b5e80aa7b698f26619497e2df07aa0a93dce4,0
72f3e3648a8e4dc4ded5a14fb11b14334671360f1fbdd01d1384d2c19e7dba8d,0
7d25368c99c649d2e34f9536f98eefb503ef7e1ead0a240221919624a51bcab6,0
cd5c5a81101ceb75534812b31588b8e7f80218a9d0d3e9cfefb98481c6f2a2fa,0
5e6932d69e134eba74d8a5e168e528cde2a6f8d865eb43431f0c5b506a7054ec,0
b689a082da3e82c9a091c4202db13bcdf20739d32a7ad3822dd8818fc0441b00,0
1ae979513aa780e0ae35443f3251b0adabfff59bbb9c0a75788bcdad539ccf6b,0
4b3ddb9ec2eb7d6e8afd00762f7fe0b814516197b7d5b82b04a4b296b45293c4,0
e9a38787f04ed3b2561689ac349c96545cd3d3c4db98c6ad5501efc821e96692,0
64aacd50d48c6b863995165d110bfb351426002a257c09bb55baa383aacc7ceb,0
c2ea3963f091c3518cd0e1a3bf5e6d5ba7c1ac1f7f844c2548cf8395ff938774,0
59c7abdd1939efd78babdbc67733d8b5c98336f3907949d2901d00007eb31d1a,0
75deb41f6793647b9ebd713a290374c7f372dd6899332e75c7a8240b9a283be6,0
b9ffa53f40d0019235dc92caa82c1b16e54f8582ad9021e6be14445cafa278ed,22
1e0906e975afeb3ac01134a2b312d32ed5a39d4dc80ae8a890c18244cd29c779,0
83dd928cd028753c0b54436b17af70bf74a6353d3cc0f0cf39bbe5e06b19bafd,0
4bb46030b204a5f67c35cde15db8729b956779ab6a3b947cc81b6958491e4365,27
01870a50a27f8d4110038b3bd176e2523a6c3fbb2e065ab27e1d45ebcf2e583a,0
79b655be02b1303b4d14faf21915d585bf8664c09e833312abeae33022d27ea4,0
fcb57320deadee2b4a918506ae8ab4f809c9b0af35fa87b77ee497e388ced4c8,22
876bf7403afca568f1f7706dffe3bbafced0756d9e1d0ee7a3875c237e935038,0
825c3fc6a41103d1519eee3b2fa5c74e628ece0620910939ce75e75f7a7ec686,0
2a77c3e91efaf4277b77650b64e105cdd8f359ff510c8a259543898b3020b836,0
44fafc119dee2b389b567f8eab37316ba6a367c82838621cc946f899811ef12c,0
d926ad118c0a9bf19b15b2bf4071d2b5b034c1e42f70aa30a8d655abbd57add3,0
37b5aa76f0a2795b9800270199c985c6a7ca1244f4cab080c30cf83ed097a078,0
a45d42a608daeca8462b787a18c77ed231c2fdc076303fa2967ecfa2ea958dd4,22
c1f2685c425a93c908190bc743b5c3fb7f02c0a3550ff71f62feb7da821c35b7,22
ac57efabf39dd6e437c8d497b418233bafce17cf49d4b151cce2bd264c0db56b,0
d6af3a7ec6f8eeb8d248c46de338c00be6810bc95e79e9835e6f6f8de9875800,0
f10927db461effff2af247a79b54e397aba1c95089c1613f75e21ca38af54317,14
68bca8e618b8da34e7b28ce43dc5e1a2c47f53e01e5a8391fc74aa03ceb3d758,0
0df5de8ed7c7a229f4ce9bbf2ad435765b8ffd941c7b5d2ea194b3470dcf0d3f,0
f79b4d85573891ffe799b06d29762d15306872b7eae03b71ea46fa98cd641a89,0
16f31c804d8feffb875192047606915b0c50eb971746365e04598f25d8d34578,0
79a2075706a8de75de3b1e20f6e63c5701c883d048cfb03fcf18296a255239e7,0
